trade_date,open,high,low,close,change,return,volume,volume_in_money
2007/3/28,3048.5,3060.19,2873.38,3004.3,-35.24,-1.16,670093.39,5916894.17
2007/3/27,2995.46,3040.35,2979.13,3039.53,50.48,1.69,569578,5043625.12
2007/3/26,2915.05,2989.05,2915.05,2989.05,91.05,3.14,567367.75,4879743.9
2007/3/23,2862.63,2901.79,2820.99,2898,36.85,1.29,522723.55,4434658.49
2007/3/22,2869.75,2899.35,2852.67,2861.15,2.33,0.08,560056.98,4735203.62
2007/3/21,2821.44,2859.03,2801.93,2858.81,48.1,1.71,480721.74,4044629.68
2007/3/20,2761.01,2811.15,2759,2810.71,59.24,2.15,435589.84,3650266.82
2007/3/19,2623.74,2760.09,2609.31,2751.48,40.62,1.5,476498.81,3872912.78
2007/3/16,2769.15,2777.41,2671.96,2710.86,-49.98,-1.81,556331.31,4508091.79
2007/3/15,2703.93,2760.84,2703.57,2760.84,52.16,1.93,510098.06,4057462.75
2007/3/14,2704.45,2740.53,2622.76,2708.69,-18.77,-0.69,565802.71,4384686.39
2007/3/13,2701.5,2740.46,2694.38,2727.46,30.96,1.15,535961.62,4180478.76
2007/3/12,2639.89,2696.87,2610.4,2696.5,58.45,2.22,513670.91,3972910.25
2007/3/9,2637.6,2662.33,2590.44,2638.05,3.17,0.12,480317.05,3739003.22
2007/3/8,2587.75,2634.88,2562.5,2634.88,54.28,2.1,430770.65,3338895.98
2007/3/7,2525.53,2580.6,2525.47,2580.6,64.59,2.57,372307.09,2894968.96
2007/3/6,2501.29,2524.63,2467.68,2516,4.09,0.16,333216.66,2480878.77
2007/3/5,2508.39,2548.25,2419.29,2511.92,8.24,0.33,495359.78,3638810.89
2007/3/2,2458.26,2515.02,2452.97,2503.68,44.17,1.8,472381.04,3390199.53
2007/3/1,2526.15,2526.16,2417.84,2459.51,-54.02,-2.15,588281.39,4158757.22
2007/2/28,2370.95,2520,2369.05,2513.53,107.96,4.49,530250.29,3786958.13
2007/2/27,2654.44,2673.53,2402.72,2405.57,-236.54,-8.95,724042.54,5291885.76
2007/2/26,2557.25,2642.11,2532.1,2642.11,100.71,3.96,489630.84,3644292.91
2007/2/16,2528.84,2581.56,2519.23,2541.41,29.01,1.15,540567.51,3995657.11
2007/2/15,2451.44,2512.55,2451.32,2512.4,76.44,3.14,515164.59,3710161.86
2007/2/14,2386.84,2445.77,2380.74,2435.96,51.8,2.17,440655.82,3122351.05
2007/2/13,2351.65,2384.16,2338.57,2384.16,43.09,1.84,381637.83,2680102.77
2007/2/12,2291.66,2341.07,2291.66,2341.07,53.69,2.35,361883.53,2501302.6
2007/2/9,2282.63,2300.81,2263.61,2287.38,8.94,0.39,371618.22,2493968.84
2007/2/8,2245.08,2282.19,2233.52,2278.45,40.5,1.81,390538.97,2671067.64
2007/2/7,2209.65,2237.94,2208.38,2237.94,39.7,1.81,383270.5,2610153.15
2007/2/6,2158.5,2198.63,2148.1,2198.24,45.99,2.14,308761.85,2071466.29
2007/2/5,2122.37,2166.09,2118.87,2152.25,25.15,1.18,301341.1,2011947.92
2007/2/2,2170.03,2190.96,2124.3,2127.1,-38.3,-1.77,386106.1,2575275.38
2007/2/1,2120.01,2176.2,2080.16,2165.41,22.51,1.05,423388.45,2757861.97
2007/1/31,2251.32,2258.7,2129.79,2142.89,-113.05,-5.01,490469.24,3282862.18
2007/1/30,2271.47,2280.73,2230.65,2255.94,-4.66,-0.21,502476.87,3316310.06
2007/1/29,2201.59,2261.24,2201.59,2260.6,74.33,3.4,456466.62,3078816.44
2007/1/26,2143.99,2196.28,2061.66,2186.27,12.03,0.55,447594.05,2877832.86
2007/1/25,2271.52,2271.52,2172.98,2174.24,-109.46,-4.79,481756.6,3217291.58
2007/1/24,2260.71,2295.26,2236.58,2283.7,21.91,0.97,510412.22,3392871.31
2007/1/23,2267.45,2268.69,2175.6,2261.79,2.8,0.12,610801.76,3960009.3
2007/1/22,2183.44,2259.03,2183.44,2258.99,99.35,4.6,635892.01,4092836.53
2007/1/19,2097.51,2159.65,2097.51,2159.64,74.24,3.56,579251.68,3695191.08
2007/1/18,2025.85,2085.4,2002.66,2085.4,49.75,2.44,509494.6,3220821.03
2007/1/17,2064.29,2093.89,1992.54,2035.65,-19.37,-0.94,588328.87,3837519.16
2007/1/16,2002.57,2055.02,1990.87,2055.02,68.48,3.45,480744.18,3068904.89
2007/1/15,1881.47,1986.54,1881.47,1986.54,104.79,5.57,388126.3,2371042.59
2007/1/12,1941.35,1972.87,1879.59,1881.75,-70.48,-3.61,440800.94,2582160.38
2007/1/11,1946.5,2005.06,1935.4,1952.24,11.4,0.59,538834.65,3150876.63
2007/1/10,1896.71,1940.83,1884.62,1940.83,48.96,2.59,454063.37,2637310.58
2007/1/9,1855.35,1893.72,1853.9,1891.87,39.91,2.15,428459.09,2495353.29
2007/1/8,1773.02,1851.96,1773.02,1851.96,81.49,4.6,397193.2,2314431.95
2007/1/5,1719.28,1770.48,1712.74,1770.48,46.79,2.71,295454.74,1702705.03
2007/1/4,1738.93,1748.09,1719.5,1723.69,-2.46,-0.14,321298.68,1874374.33
2006/12/29,1706.54,1733.46,1706.54,1726.15,21.42,1.26,246155.18,1463149.57
2006/12/28,1739.86,1741.05,1690,1704.72,-33.8,-1.94,240813.95,1390811.32
2006/12/27,1727.82,1738.53,1723.37,1738.53,11.75,0.68,209974.9,1231607.33
2006/12/26,1747.98,1751.21,1709.54,1726.78,-18.04,-1.03,239314.58,1364206.54
2006/12/25,1742.5,1755.7,1730.23,1744.82,16.42,0.95,264135.07,1508795.87
2006/12/22,1721.33,1741.61,1707.45,1728.4,-8.99,-0.52,274204.72,1510416.61
2006/12/21,1755.49,1769.07,1733.53,1737.38,-18.62,-1.06,360408.28,2051765.17
2006/12/20,1706.2,1756,1702.03,1756,31.47,1.82,338382.59,1974352.3
2006/12/19,1720.57,1724.53,1681.44,1724.53,7.31,0.43,320157.2,1924306.15
2006/12/18,1699.07,1718.29,1696.91,1717.23,27.55,1.63,307470.37,1845000
2006/12/15,1667.72,1689.67,1666.66,1689.67,27.41,1.65,260995.03,1575200
2006/12/14,1636.55,1662.27,1634.82,1662.27,27.43,1.68,218591.61,1278900
2006/12/13,1627.57,1637,1612.39,1634.84,8.25,0.51,189685.59,1128800
2006/12/12,1626.03,1631.76,1596.08,1626.59,5.32,0.33,216839.56,1195000
2006/12/11,1565.95,1621.26,1565.95,1621.26,50.08,3.19,201017.56,1087200
2006/12/8,1618.16,1622.35,1570.72,1571.18,-61.72,-3.78,258086.57,1404300
2006/12/7,1644.81,1662.96,1632.9,1632.91,-16.23,-0.98,329343.38,1819900
2006/12/6,1674.31,1678.23,1598.81,1649.14,-26.32,-1.57,374828.2,2068300
2006/12/5,1666.44,1680.33,1651.89,1675.46,12.26,0.74,351768.16,1976600
2006/12/4,1631.61,1663.2,1631.61,1663.2,33.99,2.09,298377.76,1737700
2006/12/1,1626.75,1637.21,1619.32,1629.21,5.39,0.33,276379.03,1638500
2006/11/30,1599.04,1626.84,1599.04,1623.82,26.82,1.68,276146.69,1589000
2006/11/29,1561.78,1597,1543.12,1597,19.82,1.26,209512.09,1241500
2006/11/28,1567.01,1582.52,1563.79,1577.18,10.13,0.65,197230.52,1178100
2006/11/27,1532.54,1567.05,1530.66,1567.05,35.03,2.29,198122.99,1156200
2006/11/24,1509.63,1533.85,1499.89,1532.02,22.7,1.5,197745.06,1107400
2006/11/23,1500.12,1509.32,1495.92,1509.32,8.5,0.57,165388.72,922127.19
2006/11/22,1478.12,1509.19,1474.57,1500.81,23.13,1.57,181955.99,1007500
2006/11/21,1465.83,1477.68,1450.34,1477.68,11.03,0.75,142375.67,805457.72
2006/11/20,1476.48,1476.89,1453.13,1466.65,-10.09,-0.68,145963.52,841836
2006/11/17,1459.71,1476.75,1452.69,1476.75,14.07,0.96,129952.19,738506.8
2006/11/16,1485.91,1487.06,1461.55,1462.68,-21.77,-1.47,150096.93,874685.98
2006/11/15,1461.26,1484.45,1453.85,1484.45,22.73,1.56,132748.63,747895.96
2006/11/14,1443.57,1461.72,1422.74,1461.72,16.04,1.11,124228.81,686939.28
2006/11/13,1496.42,1496.67,1437.83,1445.68,-53.19,-3.55,149936.46,820060.46
2006/11/10,1539.21,1539.82,1490.61,1498.87,-38.99,-2.54,156833.84,870169.27
2006/11/9,1518.72,1538.57,1515.99,1537.86,16.41,1.08,131949.56,776398.28
2006/11/8,1524.98,1527.2,1517.19,1521.45,-4.2,-0.28,120965.75,700084.02
2006/11/7,1540.8,1540.8,1507.52,1525.65,-14.96,-0.97,163216.74,944461.69
2006/11/6,1540.08,1547.01,1531.55,1540.61,-9.05,-0.58,149073.59,864224.06
2006/11/3,1545.68,1553.68,1544.18,1549.66,3.83,0.25,142392.72,820825.3
2006/11/2,1548.2,1548.2,1530.85,1545.83,-2.69,-0.17,158945.23,903108.81
2006/11/1,1541.61,1548.52,1531.1,1548.52,6.88,0.45,156801.25,924922.14
2006/10/31,1526.53,1541.64,1523.97,1541.64,14.42,0.94,140919.61,807777.17
2006/10/30,1527.01,1531.52,1504.13,1527.22,-3.04,-0.2,138714.84,777692.82
2006/10/27,1555.11,1557.63,1524.97,1530.26,-26.43,-1.7,167761.54,964651.62
2006/10/26,1568.82,1568.82,1551.28,1556.69,-9.21,-0.59,158621.59,922627.86
2006/10/25,1579.58,1583.12,1550.84,1565.9,-11.18,-0.71,198713.34,1130600
2006/10/24,1535.85,1577.09,1535.85,1577.09,39.77,2.59,179965.69,1024200
2006/10/23,1586.82,1588.75,1529.47,1537.32,-50.58,-3.19,211347.77,1165900
2006/10/20,1598.13,1600.43,1586.56,1587.9,-9.48,-0.59,190201.77,1083900
2006/10/19,1589.39,1597.38,1586.81,1597.38,8.79,0.55,188590.83,1057100
2006/10/18,1568.13,1588.59,1565.57,1588.59,20.08,1.28,155335.62,850356.17
2006/10/17,1566.74,1575.48,1562.04,1568.51,1.42,0.09,163221.35,910809.25
2006/10/16,1577.25,1579.21,1563.84,1567.09,-8.78,-0.56,180151.12,977228.76
2006/10/13,1566.01,1579.07,1561.45,1575.86,8.57,0.55,176787.75,979537.65
2006/10/12,1591.39,1591.39,1567.01,1567.29,-24.16,-1.52,226335.94,1217500
2006/10/11,1587.64,1591.45,1573.48,1591.45,2.64,0.17,216033.18,1169600
2006/10/10,1581.11,1591.45,1571.8,1588.81,9.29,0.59,252787.69,1360200
2006/10/9,1562.49,1579.52,1560.33,1579.52,28.72,1.85,211298.66,1189100
2006/9/29,1537.7,1552.31,1537.7,1550.8,15.53,1.01,191638.01,1094500
2006/9/28,1523.03,1540.51,1521.42,1535.27,12.82,0.84,161972.02,954227.19
2006/9/27,1506.8,1522.45,1505.04,1522.45,14.25,0.94,137801.27,791435.88
2006/9/26,1513.47,1514.65,1497.4,1508.2,-6.08,-0.4,159394,910011.11
2006/9/25,1508.2,1522.4,1499.48,1514.28,4.89,0.32,170920.75,995485.38
2006/9/22,1522.79,1523.55,1505.15,1509.39,-12.57,-0.83,184875.51,1011000
2006/9/21,1516.26,1523.75,1511.16,1521.95,4.66,0.31,166873.52,897130.13
2006/9/20,1510.35,1521.65,1499.76,1517.29,4.33,0.29,176099.38,966118.41
2006/9/19,1510.14,1516.87,1502.65,1512.96,5.02,0.33,194062.54,1024000
2006/9/18,1487.86,1507.94,1485.96,1507.94,23.26,1.57,174940.33,933112.56
2006/9/15,1468.06,1484.69,1466.84,1484.69,16.89,1.15,155228.69,825615.74
2006/9/14,1464.45,1469.11,1448.54,1467.8,1.75,0.12,150107.11,806628.89
2006/9/13,1488.14,1488.76,1464.85,1466.04,-21.7,-1.46,149368.61,815530.32
2006/9/12,1482,1490.42,1479.04,1487.74,5.81,0.39,153120.16,831011.04
2006/9/11,1474.47,1481.93,1453.59,1481.93,8.01,0.54,141931.97,775377.74
2006/9/8,1470.83,1480.39,1469.41,1473.92,1.42,0.1,119121.1,636752.31
2006/9/7,1497.54,1497.54,1465.04,1472.51,-24.5,-1.64,143417.06,806665.99
2006/9/6,1491.83,1497.01,1476.37,1497.01,6.85,0.46,178509.08,966673.36
2006/9/5,1488.02,1492.93,1480.78,1490.15,5.71,0.38,194836.77,1037400
2006/9/4,1456.68,1484.44,1455.3,1484.44,32.49,2.24,162960.02,889722.14
2006/9/1,1477.48,1481.65,1447.03,1451.95,-27.95,-1.89,181022.92,970864.36
2006/8/31,1469.86,1479.9,1463.2,1479.9,11.24,0.77,179713.85,958423.41
2006/8/30,1452.74,1468.99,1445.91,1468.66,12.22,0.84,161368.69,837028.71
2006/8/29,1460.52,1482.41,1456.08,1456.44,-0.88,-0.06,243963,1285900
2006/8/28,1425.48,1457.32,1425.48,1457.32,36.23,2.55,192260.83,1021900
2006/8/25,1418.12,1429.24,1416.1,1421.1,4.2,0.3,150067.6,782131.91
2006/8/24,1402.83,1416.9,1391.73,1416.9,13.32,0.95,128263.65,656214.68
2006/8/23,1409.88,1414.98,1398.54,1403.58,-5.27,-0.37,135221.73,715586.26
2006/8/22,1392.23,1413.02,1389.68,1408.85,15.88,1.14,140675.22,742568.02
2006/8/21,1339.52,1392.97,1329.82,1392.97,8.07,0.58,118131.11,580188.06
2006/8/18,1392.16,1402.91,1383.71,1384.9,-10.82,-0.78,100959.11,501877.61
2006/8/17,1406.44,1406.44,1381.14,1395.72,-11.6,-0.82,122595.91,611382.3
2006/8/16,1383.83,1407.31,1378.92,1407.31,23.95,1.73,138007.71,719563.99
2006/8/15,1355.88,1383.36,1346.16,1383.36,26.51,1.95,101172.17,496742.78
2006/8/14,1397.92,1401.28,1352.81,1356.85,-41.16,-2.94,129748.01,633850.81
2006/8/11,1391.47,1401.33,1382.05,1398.01,6.87,0.49,122937.77,616881.64
2006/8/10,1367.32,1391.14,1367.3,1391.14,23.75,1.74,124582.22,629395.45
2006/8/9,1365.16,1375.46,1355.54,1367.4,2.4,0.18,119271.43,593987.51
2006/8/8,1323,1364.99,1323,1364.99,41.26,3.12,123710.64,602072.03
2006/8/7,1349.24,1349.24,1321.1,1323.73,-31.05,-2.29,124369.67,614105.93
2006/8/4,1401.62,1407.77,1353.18,1354.78,-46.38,-3.31,132573.36,682203.8
2006/8/3,1402.93,1412.12,1387.04,1401.16,-0.7,-0.05,111731.63,580094.47
2006/8/2,1409.63,1417.37,1378.6,1401.86,-7.04,-0.5,130781.78,661474.5
2006/8/1,1422.27,1435.65,1403.4,1408.9,-16.14,-1.13,143183.31,744515.1
2006/7/31,1487.78,1487.78,1424.52,1425.04,-67.07,-4.49,179770.62,952599.3
2006/7/28,1504.58,1510.8,1472.63,1492.11,-14.45,-0.96,186045.76,1008000
2006/7/27,1523.15,1531.69,1492.67,1506.56,-17.3,-1.14,197911.43,1084100
2006/7/26,1521.89,1529.29,1512.01,1523.86,5.69,0.37,173998.89,954807.4
2006/7/25,1498.23,1522.44,1498.23,1518.17,21.57,1.44,178353.5,989722.89
2006/7/24,1464.27,1497.52,1453.09,1496.61,3.57,0.24,163075.05,890950.12
2006/7/21,1483.04,1494.81,1482.92,1493.04,8.63,0.58,158930.8,853171.9
2006/7/20,1470.53,1486.94,1462.41,1484.41,12.06,0.82,162484.55,858606.61
2006/7/19,1503.68,1503.68,1460.05,1472.35,-34.24,-2.27,190138.09,1057300
2006/7/18,1494.96,1506.59,1481.07,1506.59,11.8,0.79,179120.39,992921.54
2006/7/17,1467.26,1494.79,1460.73,1494.79,24.33,1.65,177340.59,1015100
2006/7/14,1442.33,1484.89,1435.75,1470.47,10.69,0.73,211968.78,1190400
2006/7/13,1558.43,1558.6,1459.67,1459.78,-102.28,-6.55,349446.07,1968400
2006/7/12,1564.45,1577.4,1560.07,1562.06,0.22,0.01,252754.44,1508600
2006/7/11,1551.64,1561.9,1543.71,1561.84,11.8,0.76,208020.44,1237100
2006/7/10,1542.9,1551.09,1530.53,1550.04,8.79,0.57,198084.79,1172800
2006/7/7,1544.97,1549.61,1534.19,1541.25,2.08,0.13,250268.63,1448900
2006/7/6,1498.04,1539.39,1497.21,1539.18,41.52,2.77,254261.4,1503200
2006/7/5,1508.36,1508.36,1475.02,1497.66,-11.18,-0.74,215747.49,1271700
2006/7/4,1516.7,1525.19,1496.63,1508.84,-5.23,-0.35,278501.26,1604500
2006/7/3,1489.46,1514.07,1483.95,1514.07,28.07,1.89,253487.65,1437800
2006/6/30,1495.51,1501.27,1476.22,1486,-2.17,-0.15,246367.35,1423300
2006/6/29,1465.86,1489.96,1465.86,1488.16,26.37,1.8,243853.73,1416100
2006/6/28,1463.24,1468.86,1454.76,1461.79,-2.89,-0.2,177684.01,988143.14
2006/6/27,1460.9,1466.12,1447.68,1464.69,7.55,0.52,203060.83,1155600
2006/6/26,1433.24,1458.8,1433.24,1457.14,26.62,1.86,204532.22,1191400
2006/6/23,1408.42,1430.63,1401.5,1430.51,19.23,1.36,168869.56,961496.34
2006/6/22,1409.15,1416.03,1399.28,1411.28,0.78,0.06,160670.74,943638.43
2006/6/21,1414.94,1426.98,1399.69,1410.5,-4.4,-0.31,182416.79,1091700
2006/6/20,1397.16,1415.88,1391.36,1414.91,16.91,1.21,179333.95,1063700
2006/6/19,1367.06,1405.13,1359.75,1398,15.58,1.13,171745.43,1001400
2006/6/16,1362.06,1382.6,1360.42,1382.41,30.07,2.22,159493.32,922866.5
2006/6/15,1346,1366.4,1344.78,1352.34,4.46,0.33,138272.67,795517.52
2006/6/14,1351.34,1351.34,1328.87,1347.88,-13.65,-1,139879.22,790001.52
2006/6/13,1350.74,1369.61,1342.47,1361.53,8.94,0.66,145577.68,829996.5
2006/6/12,1339.54,1361.91,1329.2,1352.58,6.1,0.45,146721.16,849708.03
2006/6/9,1371.4,1386.93,1345.6,1346.48,-29.6,-2.15,232207.39,1262500
2006/6/8,1357.3,1379.37,1326.78,1376.08,5.27,0.38,246716.33,1273500
2006/6/7,1470.26,1470.26,1370.39,1370.81,-99.64,-6.78,279312.63,1554500
2006/6/6,1482.8,1485.57,1464.1,1470.45,-13.84,-0.93,253294.02,1456500
2006/6/5,1461.02,1484.46,1443.31,1484.29,26.53,1.82,294138.74,1689600
2006/6/2,1462.61,1475.09,1440.27,1457.76,2.02,0.14,383255.42,2165500
2006/6/1,1402.34,1455.74,1401.84,1455.74,53.41,3.81,330695.86,1877400
2006/5/31,1408.91,1426.08,1392.15,1402.33,-8.21,-0.58,275988.77,1578000
2006/5/30,1391.62,1411.38,1380.2,1410.54,23.02,1.66,249413.89,1466400
2006/5/29,1362.84,1387.56,1352.98,1387.52,32.02,2.36,234292.86,1309800
2006/5/26,1330.23,1355.63,1329.14,1355.5,30.58,2.31,209311.73,1165000
2006/5/25,1304.08,1329.63,1298.73,1324.92,16.23,1.24,196638.25,1067900
2006/5/24,1333.31,1360.16,1279.95,1308.69,-17.46,-1.32,266008.67,1504600
2006/5/23,1388.03,1388.03,1325.99,1326.16,-60.59,-4.37,314062.52,1735700
2006/5/22,1370.5,1396.49,1364.45,1386.75,21.1,1.55,332181.75,1883200
2006/5/19,1332.16,1369.43,1327.19,1365.65,37.44,2.82,307839.76,1777500
2006/5/18,1311.43,1336.44,1294.91,1328.21,9.24,0.7,285104.02,1563900
2006/5/17,1302.61,1327.24,1289.15,1318.97,21.03,1.62,321371.42,1859100
2006/5/16,1347.19,1357.81,1291.44,1297.93,-46.99,-3.49,393816.2,2303000
2006/5/15,1303.38,1344.96,1291.37,1344.92,61.25,4.77,406689.42,2254700
2006/5/12,1239.76,1283.75,1237.63,1283.68,45.91,3.71,329671.64,1804200
2006/5/11,1247.12,1278.7,1237.72,1237.77,-3.8,-0.31,365888.84,1983300
2006/5/10,1227.29,1247.23,1214.73,1241.57,23.48,1.93,312028.85,1628100
2006/5/9,1188.8,1218.09,1182.95,1218.09,37.37,3.16,298085.82,1550500
2006/5/8,1148.08,1181.53,1148.08,1180.73,39.04,3.42,224404.02,1184800
2006/4/28,1117.51,1146.38,1098.77,1141.69,16.37,1.45,205327.98,1099800
2006/4/27,1119.67,1127.97,1110.69,1125.32,8.51,0.76,185743.14,974581.46
2006/4/26,1103.75,1125.87,1102.83,1116.81,13.75,1.25,226028.1,1247300
2006/4/25,1091.84,1109.31,1076.91,1103.06,8.68,0.79,207441.56,1106100
2006/4/24,1106.12,1107.59,1083.09,1094.38,-8.17,-0.74,227783.42,1195200
2006/4/21,1091.66,1106.54,1081.19,1102.55,10.7,0.98,204850.6,1082500
2006/4/20,1102.27,1102.27,1084.2,1091.85,-8.81,-0.8,197702.49,1056100
2006/4/19,1098.58,1100.66,1082.18,1100.66,2.93,0.27,185617.82,956736.57
2006/4/18,1094.36,1100.88,1087.01,1097.73,4.22,0.39,171757.29,860487.22
2006/4/17,1086.24,1097.5,1080.62,1093.51,5.33,0.49,191373.37,929721.4
2006/4/14,1058.71,1088.27,1053.89,1088.18,25.49,2.4,164349.14,795875.93
2006/4/13,1097.29,1103.66,1062.47,1062.69,-32.81,-2.99,226143.91,1073000
2006/4/12,1095.08,1101.49,1089.13,1095.5,1.09,0.1,201405.15,969178.37
2006/4/11,1097.27,1098.96,1081.69,1094.41,3.69,0.34,225958.21,1077400
2006/4/10,1071.19,1090.72,1069.73,1090.72,22.61,2.12,219765.14,1022200
2006/4/7,1056.29,1068.17,1051.79,1068.11,14.42,1.37,212885.22,1042700
2006/4/6,1052.35,1064.58,1045.9,1053.69,5.03,0.48,211733.54,1055900
2006/4/5,1039.78,1049.08,1037.6,1048.67,10.56,1.02,186678.59,928013.5
2006/4/4,1029.11,1038.11,1024.17,1038.11,12.32,1.2,186748.72,932249.52
2006/4/3,1001.32,1025.79,1001.32,1025.79,25.54,2.55,174908.91,863842.39
2006/3/31,988.96,1000.53,985.41,1000.25,13.29,1.35,132823.43,678906.55
2006/3/30,997.14,998.91,986.51,986.96,-10.75,-1.08,133299.55,633856.58
2006/3/29,995.69,1007.99,993.71,997.7,3.18,0.32,157840.85,745518.33
2006/3/28,987.53,994.98,986.35,994.52,10.37,1.05,133600.61,606486.44
2006/3/27,974.56,984.3,969.67,984.15,9.88,1.01,107068.53,475449.36
2006/3/24,982.46,983.84,972.85,974.27,-6.57,-0.67,126479.82,581092.38
2006/3/23,972.72,982.62,971.18,980.84,8.7,0.9,138979.21,635399.49
2006/3/22,959.52,972.14,957.38,972.14,12.21,1.27,115141.66,518997.27
2006/3/21,957.89,963.99,955.01,959.93,3.79,0.4,118652.77,533665.82
2006/3/20,944.1,956.14,939.85,956.14,12.41,1.32,91203.89,409411.99
2006/3/17,944.95,946.53,938.9,943.73,-1.8,-0.19,89448.93,418258.6
2006/3/16,942.72,945.56,939.21,945.52,2.83,0.3,81822.73,390960.11
2006/3/15,931.27,942.71,930,942.69,10.97,1.18,79986.43,397863.26
2006/3/14,929.01,931.86,923.47,931.72,3.2,0.34,63426,287619.9
2006/3/13,921.23,928.83,920.05,928.52,6.84,0.74,56218.91,252002.26
2006/3/10,922.44,925.1,917.91,921.68,1.55,0.17,60490.99,272777.03
2006/3/9,923.32,926.56,917.49,920.13,-4.7,-0.51,61109.09,276352.15
2006/3/8,924.61,927.79,913.71,924.83,-3.75,-0.4,72266.56,328462.01
2006/3/7,951.64,951.64,927.5,928.58,-23.78,-2.5,86211.17,383028.08
2006/3/6,955.25,957.2,949.46,952.35,-2.11,-0.22,73230.49,338412.27
2006/3/3,951.93,956.95,941.8,954.46,1.09,0.11,94355.52,446196.43
2006/3/2,972.15,972.15,950.38,953.37,-18.7,-1.92,114076.54,530023.98
2006/3/1,966.84,972.25,963.24,972.07,7.34,0.76,96584.41,441715.51
2006/2/28,962.52,964.95,947.87,964.73,1.35,0.14,87022.75,387593.25
2006/2/27,968.21,969.34,959.45,963.38,-3.78,-0.39,90254.73,404690.41
2006/2/24,959.34,967.29,958.38,967.16,8.44,0.88,100071.3,466154.8
2006/2/23,959.13,960.67,946.88,958.72,-1.23,-0.13,91840.09,414317.45
2006/2/22,960.1,967.61,957.66,959.95,-0.07,-0.01,103394.4,474861.26
2006/2/21,943.11,960.09,933.37,960.02,16.25,1.72,101667.77,463434.57
2006/2/20,949.03,952.42,942.71,943.77,-6.23,-0.66,98215.71,462516.58
2006/2/17,961.25,962.5,949.43,949.99,-8.6,-0.9,112460.08,539389.46
2006/2/16,986.33,986.33,958.18,958.59,-27.57,-2.8,144775.27,688903.65
2006/2/15,987.09,990.49,982.03,986.16,0.1,0.01,123220.16,591520.69
2006/2/14,977.28,986.06,976.16,986.06,8.66,0.89,104476.28,512547.57
2006/2/13,981.63,981.71,967.13,977.4,-3.41,-0.35,113937.22,562130.98
2006/2/10,971.25,980.8,970.83,980.8,11.22,1.16,117972.44,577958.59
2006/2/9,982.18,982.18,967.31,969.58,-13.37,-1.36,118350.24,576786.87
2006/2/8,979.15,983.04,970.41,982.94,1.37,0.14,135886.31,672158.24
2006/2/7,983.34,989.7,970.31,981.57,0.66,0.07,170169.08,873155.18
2006/2/6,961.03,980.99,960.32,980.91,23.12,2.41,129231.22,649404.17
2006/1/25,960.03,963.74,947.3,957.79,-2.57,-0.27,128171.12,642918.64
2006/1/24,961.65,969.43,956.98,960.35,-0.72,-0.07,141038.19,709310.37
2006/1/23,955.09,962.08,946.6,961.07,8.3,0.87,141257.14,686793.16
2006/1/20,950.63,954.65,943.12,952.77,2.86,0.3,147791.72,727172.32
2006/1/19,941.17,950.04,935.76,949.91,10.78,1.15,139892.35,666048.82
2006/1/18,920.06,939.22,919.63,939.14,19.86,2.16,114747.87,556752.15
2006/1/17,918.52,922.68,914.38,919.28,-1.05,-0.11,89183.19,438259.06
2006/1/16,933.22,935.53,919.92,920.33,-12.17,-1.3,125921.36,602537.41
2006/1/13,930.3,935.53,924.55,932.5,5.08,0.55,144593.89,671598.02
2006/1/12,906.94,927.42,905.43,927.42,20.92,2.31,140246.15,657166.44
2006/1/11,910.76,915.02,901.4,906.5,-4.7,-0.52,129531.42,618864.32
2006/1/10,907.64,911.29,898.73,911.19,6.12,0.68,112000.8,531470.27
2006/1/9,893.53,905.43,892.21,905.07,13.13,1.47,123612.96,603060.22
2006/1/6,884.92,896.06,879.18,891.94,9.21,1.04,133702.32,645109.39
2006/1/5,872.09,882.81,871.6,882.73,11,1.26,108858.12,521304.41
2006/1/4,860.04,871.96,859.31,871.73,11.6,1.35,80390.1,400019.82
2005/12/30,868.44,869.26,857.71,860.13,-6.62,-0.76,75523.16,392699.31
2005/12/29,858.41,866.78,858.41,866.75,9.54,1.11,86170.96,421698.95
2005/12/28,854.64,857.26,852.22,857.21,2.68,0.31,56157.17,273241.51
2005/12/27,854.75,855.97,849.48,854.53,1.36,0.16,65288.69,310967.66
2005/12/26,846.93,855.13,846.8,853.17,7.58,0.9,78604.16,367235.08
2005/12/23,835.77,845.63,835.54,845.59,10.09,1.21,64461,300129.4
2005/12/22,830.45,835.56,828.32,835.5,4.74,0.57,50806.76,236237.51
2005/12/21,836.63,838.14,829.19,830.77,-5.35,-0.64,52057.43,229243.34
2005/12/20,834.89,836.28,829.36,836.12,1.41,0.17,44542.03,203109.7
2005/12/19,834.96,836.47,831.98,834.71,0.17,0.02,48595.69,221432.71
2005/12/16,827.16,834.66,824.52,834.54,7,0.85,51994.75,245917.76
2005/12/15,833.47,837.48,826.61,827.54,-4.97,-0.6,60894.73,287730.12
2005/12/14,824.86,833.47,819.53,832.51,7.65,0.93,59339.29,264866.39
2005/12/13,824.63,824.96,815.35,824.86,0.34,0.04,49174.38,226693.25
2005/12/12,820.11,825.61,817.93,824.52,5.32,0.65,54683.11,250564.3
2005/12/9,805.52,819.53,803.81,819.2,13.64,1.69,55634.56,251719.6
2005/12/8,807.41,808.9,801.19,805.56,-1.22,-0.15,38969.99,174982.51
2005/12/7,800.18,806.89,798.29,806.78,7.9,0.99,37553.55,169660.33
